invoiceno,invoice_date,customerid,country,total_revenue,is_return,year_month
547833,2011-03-25 17:34:00,16780.0,United Kingdom,161.89,False,2011-03
547834,2011-03-27 10:16:00,17937.0,United Kingdom,633.6,False,2011-03
547835,2011-03-27 10:18:00,15465.0,United Kingdom,485.45,False,2011-03
547837,2011-03-27 10:26:00,17243.0,United Kingdom,266.55,False,2011-03
547839,2011-03-27 10:54:00,12916.0,United Kingdom,649.78,False,2011-03
547840,2011-03-27 10:56:00,15133.0,United Kingdom,324.70000000000005,False,2011-03
547841,2011-03-27 11:02:00,16923.0,United Kingdom,520.13,False,2011-03
547842,2011-03-27 11:14:00,13875.0,United Kingdom,343.03000000000003,False,2011-03
547843,2011-03-27 11:22:00,18273.0,United Kingdom,51.0,False,2011-03
547844,2011-03-27 11:44:00,15045.0,United Kingdom,388.9,False,2011-03
547845,2011-03-27 11:51:00,16434.0,United Kingdom,121.95,False,2011-03
547846,2011-03-27 11:59:00,18071.0,United Kingdom,194.05,False,2011-03
547850,2011-03-27 12:06:00,14472.0,United Kingdom,311.57,False,2011-03
547860,2011-03-27 12:21:00,17625.0,United Kingdom,549.68,False,2011-03
547861,2011-03-27 12:36:00,16701.0,United Kingdom,353.3,False,2011-03
547862,2011-03-27 12:54:00,12841.0,United Kingdom,190.5,False,2011-03
547863,2011-03-27 13:07:00,12728.0,France,164.05,False,2011-03
547864,2011-03-27 13:10:00,15716.0,United Kingdom,115.26,False,2011-03
547866,2011-03-27 13:21:00,14878.0,United Kingdom,197.89,False,2011-03
547867,2011-03-27 13:56:00,13357.0,United Kingdom,609.95,False,2011-03
547870,2011-03-27 14:18:00,13668.0,United Kingdom,173.77,False,2011-03
547871,2011-03-27 14:28:00,16931.0,United Kingdom,277.43,False,2011-03
547872,2011-03-27 14:34:00,16777.0,United Kingdom,177.25,False,2011-03
547873,2011-03-27 15:33:00,13240.0,United Kingdom,218.34,False,2011-03
547874,2011-03-27 15:39:00,14476.0,United Kingdom,215.7,False,2011-03
547875,2011-03-27 15:40:00,13408.0,United Kingdom,612.38,False,2011-03
547876,2011-03-27 15:41:00,16638.0,United Kingdom,254.0,False,2011-03
547877,2011-03-27 15:46:00,14573.0,United Kingdom,165.82999999999998,False,2011-03
547878,2011-03-27 16:01:00,15939.0,United Kingdom,131.3,False,2011-03
547879,2011-03-27 16:03:00,12877.0,United Kingdom,83.16000000000001,False,2011-03
547880,2011-03-27 16:05:00,15426.0,United Kingdom,251.56,False,2011-03
547881,2011-03-27 16:08:00,13110.0,United Kingdom,192.34,False,2011-03
547882,2011-03-28 07:53:00,14911.0,EIRE,539.0,False,2011-03
547883,2011-03-28 08:40:00,14755.0,United Kingdom,307.76,False,2011-03
547884,2011-03-28 09:07:00,13481.0,United Kingdom,665.28,False,2011-03
547885,2011-03-28 09:16:00,17314.0,United Kingdom,220.8,False,2011-03
547886,2011-03-28 09:21:00,13652.0,United Kingdom,329.44,False,2011-03
547887,2011-03-28 09:30:00,16245.0,United Kingdom,453.98,False,2011-03
547888,2011-03-28 09:59:00,13368.0,United Kingdom,588.0,False,2011-03
547890,2011-03-28 10:03:00,17227.0,United Kingdom,223.9,False,2011-03
547891,2011-03-28 10:14:00,13266.0,United Kingdom,302.21999999999997,False,2011-03
547892,2011-03-28 10:15:00,12669.0,France,1136.3,False,2011-03
547893,2011-03-28 10:25:00,13552.0,United Kingdom,191.25,False,2011-03
547894,2011-03-28 10:26:00,13552.0,United Kingdom,277.8,False,2011-03
547895,2011-03-28 10:52:00,18118.0,United Kingdom,113.14,False,2011-03
547896,2011-03-28 11:34:00,17841.0,United Kingdom,246.61,False,2011-03
547897,2011-03-28 11:36:00,12792.0,Portugal,400.53999999999996,False,2011-03
547898,2011-03-28 11:49:00,16523.0,United Kingdom,374.7,False,2011-03
547900,2011-03-28 11:51:00,13649.0,United Kingdom,148.8,False,2011-03
547902,2011-03-28 11:58:00,17765.0,United Kingdom,121.25,False,2011-03
547903,2011-03-28 11:59:00,15039.0,United Kingdom,407.09,False,2011-03
547906,2011-03-28 12:13:00,14410.0,United Kingdom,215.07,False,2011-03
547907,2011-03-28 12:18:00,15083.0,United Kingdom,88.2,False,2011-03
547909,2011-03-28 12:22:00,15033.0,United Kingdom,179.73,False,2011-03
547910,2011-03-28 12:23:00,14159.0,United Kingdom,458.87,False,2011-03
547911,2011-03-28 12:25:00,14127.0,United Kingdom,137.6,False,2011-03
547912,2011-03-28 12:27:00,18010.0,United Kingdom,174.8,False,2011-03
547914,2011-03-28 12:35:00,12594.0,Italy,297.5,False,2011-03
547918,2011-03-28 12:49:00,15249.0,United Kingdom,1001.82,False,2011-03
547919,2011-03-28 12:52:00,13760.0,United Kingdom,135.09,False,2011-03
547920,2011-03-28 12:52:00,14730.0,United Kingdom,116.41,False,2011-03
547921,2011-03-28 13:28:00,14766.0,United Kingdom,628.66,False,2011-03
547922,2011-03-28 13:32:00,15624.0,United Kingdom,183.9,False,2011-03
547923,2011-03-28 13:35:00,14344.0,United Kingdom,82.55000000000001,False,2011-03
547924,2011-03-28 13:39:00,17749.0,United Kingdom,369.01,False,2011-03
547925,2011-03-28 13:57:00,12481.0,Germany,602.86,False,2011-03
547926,2011-03-28 13:59:00,12481.0,Germany,229.48,False,2011-03
547931,2011-03-28 14:01:00,12594.0,Italy,28.0,False,2011-03
547934,2011-03-28 14:07:00,12474.0,Germany,257.2,False,2011-03
547935,2011-03-28 14:19:00,15874.0,United Kingdom,240.35,False,2011-03
547936,2011-03-28 14:23:00,15874.0,United Kingdom,56.05,False,2011-03
547937,2011-03-28 14:27:00,15068.0,United Kingdom,239.95999999999998,False,2011-03
547938,2011-03-28 14:33:00,13901.0,United Kingdom,433.9,False,2011-03
547939,2011-03-28 14:42:00,15611.0,United Kingdom,127.5,False,2011-03
547940,2011-03-28 14:43:00,16814.0,United Kingdom,460.23,False,2011-03
547941,2011-03-28 14:46:00,16692.0,United Kingdom,1267.5,False,2011-03
547942,2011-03-28 14:57:00,14538.0,United Kingdom,106.5,False,2011-03
547944,2011-03-28 14:59:00,12971.0,United Kingdom,106.95,False,2011-03
547945,2011-03-28 14:59:00,14851.0,United Kingdom,206.13,False,2011-03
547946,2011-03-28 14:59:00,12971.0,United Kingdom,116.4,False,2011-03
547947,2011-03-28 15:03:00,15032.0,United Kingdom,2188.5,False,2011-03
547949,2011-03-28 15:10:00,14021.0,United Kingdom,198.89999999999998,False,2011-03
547960,2011-03-28 15:27:00,15644.0,United Kingdom,184.57,False,2011-03
547962,2011-03-28 15:38:00,12957.0,United Kingdom,330.51,False,2011-03
547963,2011-03-28 15:42:00,13037.0,United Kingdom,250.42000000000002,False,2011-03
547965,2011-03-28 15:47:00,15809.0,United Kingdom,63.42,False,2011-03
547969,2011-03-28 16:27:00,17238.0,United Kingdom,250.76,False,2011-03
547970,2011-03-28 16:28:00,17238.0,United Kingdom,4.95,False,2011-03
547971,2011-03-28 16:37:00,17917.0,United Kingdom,119.55,False,2011-03
547972,2011-03-28 16:41:00,12557.0,Spain,817.5,False,2011-03
547985,2011-03-29 08:43:00,16455.0,United Kingdom,413.7,False,2011-03
547986,2011-03-29 08:46:00,18177.0,United Kingdom,169.05,False,2011-03
547987,2011-03-29 09:11:00,17428.0,United Kingdom,444.52,False,2011-03
547990,2011-03-29 09:53:00,15589.0,United Kingdom,263.58,False,2011-03
547991,2011-03-29 09:54:00,15589.0,United Kingdom,30.0,False,2011-03
548003,2011-03-29 10:39:00,18044.0,United Kingdom,289.25,False,2011-03
548005,2011-03-29 10:49:00,14128.0,United Kingdom,305.54,False,2011-03
548006,2011-03-29 10:50:00,18226.0,United Kingdom,428.05,False,2011-03
548007,2011-03-29 10:51:00,13769.0,United Kingdom,300.75,False,2011-03
548010,2011-03-29 11:04:00,14646.0,Netherlands,2527.94,False,2011-03
548011,2011-03-29 11:14:00,14646.0,Netherlands,15719.56,False,2011-03
548012,2011-03-29 11:15:00,17377.0,United Kingdom,317.56,False,2011-03
548013,2011-03-29 11:25:00,17874.0,United Kingdom,65.16000000000001,False,2011-03
548014,2011-03-29 11:29:00,17719.0,United Kingdom,579.83,False,2011-03
548016,2011-03-29 11:39:00,16871.0,United Kingdom,35.04,False,2011-03
548017,2011-03-29 11:42:00,16871.0,United Kingdom,357.25,False,2011-03
548033,2011-03-29 12:01:00,14441.0,United Kingdom,356.84000000000003,False,2011-03
548038,2011-03-29 12:03:00,15696.0,United Kingdom,317.9,False,2011-03
548144,2011-03-29 12:29:00,13798.0,United Kingdom,328.2,False,2011-03
548148,2011-03-29 12:31:00,17931.0,United Kingdom,297.2,False,2011-03
548150,2011-03-29 12:55:00,17315.0,United Kingdom,142.28,False,2011-03
548151,2011-03-29 12:57:00,13803.0,United Kingdom,277.07,False,2011-03
548152,2011-03-29 13:04:00,17398.0,United Kingdom,305.68,False,2011-03
548153,2011-03-29 13:05:00,15129.0,United Kingdom,304.4,False,2011-03
548154,2011-03-29 13:06:00,17675.0,United Kingdom,465.7,False,2011-03
548156,2011-03-29 13:22:00,14871.0,United Kingdom,108.2,False,2011-03
548157,2011-03-29 13:27:00,14298.0,United Kingdom,1518.0,False,2011-03
548158,2011-03-29 13:28:00,15906.0,United Kingdom,341.93,False,2011-03
548159,2011-03-29 13:32:00,15906.0,United Kingdom,69.4,False,2011-03
548160,2011-03-29 13:33:00,16253.0,United Kingdom,1700.4,False,2011-03
548169,2011-03-29 13:48:00,14680.0,United Kingdom,2106.46,False,2011-03
548170,2011-03-29 13:53:00,15290.0,United Kingdom,280.85,False,2011-03
548171,2011-03-29 13:58:00,16422.0,United Kingdom,963.01,False,2011-03
548172,2011-03-29 14:13:00,15738.0,United Kingdom,328.15,False,2011-03
548176,2011-03-29 14:20:00,13439.0,United Kingdom,283.71,False,2011-03
548177,2011-03-29 14:31:00,12888.0,United Kingdom,272.76,False,2011-03
548178,2011-03-29 14:35:00,14367.0,United Kingdom,504.61,False,2011-03
548185,2011-03-29 14:58:00,15628.0,United Kingdom,371.83000000000004,False,2011-03
548186,2011-03-29 15:02:00,13777.0,United Kingdom,539.3,False,2011-03
548188,2011-03-29 15:12:00,13263.0,United Kingdom,243.81,False,2011-03
548189,2011-03-29 15:15:00,16607.0,United Kingdom,141.41,False,2011-03
548190,2011-03-29 15:18:00,17511.0,United Kingdom,258.18,False,2011-03
548192,2011-03-29 15:22:00,17364.0,United Kingdom,247.45000000000002,False,2011-03
548196,2011-03-29 15:44:00,16011.0,United Kingdom,118.55,False,2011-03
548197,2011-03-29 15:53:00,13588.0,United Kingdom,113.30000000000001,False,2011-03
548198,2011-03-29 16:05:00,16712.0,United Kingdom,351.01,False,2011-03
548199,2011-03-29 16:12:00,16945.0,United Kingdom,287.04,False,2011-03
548202,2011-03-29 16:36:00,16980.0,United Kingdom,346.6,False,2011-03
548208,2011-03-29 17:12:00,14189.0,United Kingdom,314.1,False,2011-03
548210,2011-03-29 17:23:00,14606.0,United Kingdom,338.40999999999997,False,2011-03
548211,2011-03-30 09:06:00,14646.0,Netherlands,1807.04,False,2011-03
548212,2011-03-30 09:12:00,12456.0,Switzerland,940.1700000000001,False,2011-03
548213,2011-03-30 09:15:00,15521.0,United Kingdom,475.69,False,2011-03
548214,2011-03-30 09:17:00,13720.0,United Kingdom,266.2,False,2011-03
548215,2011-03-30 09:19:00,15674.0,United Kingdom,355.12,False,2011-03
548216,2011-03-30 09:27:00,12971.0,United Kingdom,91.8,False,2011-03
548217,2011-03-30 09:31:00,17616.0,United Kingdom,81.6,False,2011-03
548218,2011-03-30 09:36:00,13999.0,United Kingdom,301.48,False,2011-03
548222,2011-03-30 10:16:00,17306.0,United Kingdom,396.59999999999997,False,2011-03
548223,2011-03-30 10:18:00,17306.0,United Kingdom,152.64000000000001,False,2011-03
548234,2011-03-30 10:32:00,17594.0,United Kingdom,315.0,False,2011-03
548242,2011-03-30 10:34:00,16218.0,United Kingdom,216.3,False,2011-03
548245,2011-03-30 10:36:00,12823.0,United Kingdom,459.0,False,2011-03
548255,2011-03-30 10:46:00,13078.0,United Kingdom,383.07,False,2011-03
548256,2011-03-30 10:50:00,17775.0,United Kingdom,56.4,False,2011-03
548257,2011-03-30 10:54:00,13802.0,United Kingdom,2161.32,False,2011-03
548258,2011-03-30 11:04:00,14146.0,United Kingdom,662.3,False,2011-03
548259,2011-03-30 11:12:00,14099.0,United Kingdom,244.13,False,2011-03
548260,2011-03-30 11:18:00,15373.0,United Kingdom,176.21,False,2011-03
548267,2011-03-30 11:32:00,16954.0,United Kingdom,180.38000000000002,False,2011-03
548276,2011-03-30 11:39:00,17863.0,United Kingdom,481.2,False,2011-03
548289,2011-03-30 11:48:00,13988.0,United Kingdom,631.06,False,2011-03
548293,2011-03-30 11:51:00,13798.0,United Kingdom,1012.6,False,2011-03
548308,2011-03-30 12:00:00,17220.0,United Kingdom,417.75,False,2011-03
548309,2011-03-30 12:02:00,16657.0,United Kingdom,242.55,False,2011-03
548311,2011-03-30 12:05:00,13728.0,United Kingdom,183.0,False,2011-03
548312,2011-03-30 12:12:00,16059.0,United Kingdom,384.45,False,2011-03
548313,2011-03-30 12:15:00,15353.0,United Kingdom,465.37,False,2011-03
548314,2011-03-30 12:24:00,16949.0,United Kingdom,127.78999999999999,False,2011-03
548315,2011-03-30 12:34:00,16019.0,United Kingdom,303.32,False,2011-03
548316,2011-03-30 12:35:00,17929.0,United Kingdom,238.79999999999998,False,2011-03
548317,2011-03-30 12:43:00,18179.0,United Kingdom,270.26,False,2011-03
548318,2011-03-30 12:45:00,13113.0,United Kingdom,453.05,False,2011-03
548319,2011-03-30 12:48:00,14180.0,United Kingdom,245.2,False,2011-03
548320,2011-03-30 12:54:00,12709.0,Germany,418.70000000000005,False,2011-03
548323,2011-03-30 13:00:00,15424.0,United Kingdom,193.5,False,2011-03
548324,2011-03-30 13:01:00,13316.0,United Kingdom,1622.48,False,2011-03
548325,2011-03-30 13:01:00,13509.0,United Kingdom,313.5,False,2011-03
548326,2011-03-30 13:02:00,15424.0,United Kingdom,189.84,False,2011-03
548327,2011-03-30 13:05:00,16788.0,United Kingdom,297.17,False,2011-03
548329,2011-03-30 13:14:00,16584.0,United Kingdom,611.94,False,2011-03
548330,2011-03-30 13:26:00,14810.0,United Kingdom,136.99,False,2011-03
548331,2011-03-30 13:28:00,13047.0,United Kingdom,427.15000000000003,False,2011-03
548332,2011-03-30 13:39:00,15364.0,United Kingdom,331.80000000000007,False,2011-03
548333,2011-03-30 13:44:00,15189.0,United Kingdom,132.70000000000002,False,2011-03
548334,2011-03-30 13:56:00,18108.0,United Kingdom,271.0,False,2011-03
548335,2011-03-30 13:57:00,14272.0,United Kingdom,132.09,False,2011-03
548336,2011-03-30 14:06:00,13082.0,United Kingdom,435.0,False,2011-03
548337,2011-03-30 14:06:00,18198.0,United Kingdom,284.67,False,2011-03
548338,2011-03-30 14:08:00,16558.0,United Kingdom,174.31,False,2011-03
548340,2011-03-30 14:23:00,13426.0,United Kingdom,306.39,False,2011-03
548349,2011-03-30 14:39:00,15812.0,United Kingdom,519.96,False,2011-03
548351,2011-03-30 14:51:00,13001.0,United Kingdom,850.82,False,2011-03
548353,2011-03-30 15:05:00,15980.0,United Kingdom,760.18,False,2011-03
548354,2011-03-30 15:06:00,15981.0,United Kingdom,600.0,False,2011-03
548358,2011-03-30 15:29:00,15832.0,United Kingdom,836.79,False,2011-03
548359,2011-03-30 15:31:00,14828.0,United Kingdom,493.92,False,2011-03
548361,2011-03-30 15:38:00,16092.0,United Kingdom,310.87,False,2011-03
548363,2011-03-30 15:48:00,12428.0,Finland,558.4,False,2011-03
548367,2011-03-30 15:51:00,17677.0,United Kingdom,1337.78,False,2011-03
548368,2011-03-30 15:52:00,17677.0,United Kingdom,70.92,False,2011-03
548370,2011-03-30 16:14:00,15528.0,United Kingdom,229.33,False,2011-03
548371,2011-03-30 16:28:00,17757.0,United Kingdom,353.7,False,2011-03
548372,2011-03-30 16:34:00,14572.0,United Kingdom,116.45,False,2011-03
548388,2011-03-30 16:52:00,13268.0,United Kingdom,457.42,False,2011-03
548400,2011-03-30 17:33:00,17400.0,United Kingdom,632.8000000000001,False,2011-03
548401,2011-03-31 09:07:00,14479.0,United Kingdom,141.85,False,2011-03
548403,2011-03-31 09:36:00,14794.0,United Kingdom,16.95,False,2011-03
548404,2011-03-31 09:38:00,16398.0,United Kingdom,1169.95,False,2011-03
548405,2011-03-31 09:48:00,17088.0,United Kingdom,1015.83,False,2011-03
548406,2011-03-31 09:57:00,15061.0,United Kingdom,872.56,False,2011-03
548407,2011-03-31 10:07:00,16401.0,United Kingdom,306.59999999999997,False,2011-03
548408,2011-03-31 10:26:00,17438.0,United Kingdom,388.45000000000005,False,2011-03
548409,2011-03-31 10:27:00,12731.0,France,1937.06,False,2011-03
548410,2011-03-31 10:29:00,12731.0,France,413.4,False,2011-03
548412,2011-03-31 10:38:00,12601.0,Germany,111.0,False,2011-03
548447,2011-03-31 10:53:00,17315.0,United Kingdom,205.75,False,2011-03
548448,2011-03-31 11:07:00,18041.0,United Kingdom,225.49,False,2011-03
548449,2011-03-31 11:08:00,14911.0,EIRE,168.4,False,2011-03
548450,2011-03-31 11:20:00,15856.0,United Kingdom,516.2900000000001,False,2011-03
548451,2011-03-31 11:25:00,17365.0,United Kingdom,543.6,False,2011-03
548452,2011-03-31 11:37:00,13060.0,United Kingdom,307.53,False,2011-03
548455,2011-03-31 11:49:00,14790.0,United Kingdom,152.16,False,2011-03
548457,2011-03-31 11:52:00,13468.0,United Kingdom,102.4,False,2011-03
548458,2011-03-31 11:53:00,15632.0,United Kingdom,300.6,False,2011-03
548459,2011-03-31 11:57:00,14890.0,United Kingdom,125.65,False,2011-03
548461,2011-03-31 12:08:00,14527.0,United Kingdom,142.51,False,2011-03
548466,2011-03-31 12:19:00,16386.0,United Kingdom,61.10000000000001,False,2011-03
548468,2011-03-31 12:28:00,14818.0,United Kingdom,118.25,False,2011-03
548470,2011-03-31 12:36:00,12782.0,Portugal,415.52000000000004,False,2011-03
548484,2011-03-31 12:43:00,13571.0,United Kingdom,145.27,False,2011-03
548486,2011-03-31 12:51:00,12909.0,United Kingdom,278.65,False,2011-03
548489,2011-03-31 13:10:00,12619.0,Germany,205.98,False,2011-03
548490,2011-03-31 13:13:00,12909.0,United Kingdom,624.8,False,2011-03
548491,2011-03-31 13:14:00,14064.0,United Kingdom,375.34999999999997,False,2011-03
548492,2011-03-31 13:14:00,17841.0,United Kingdom,213.0,False,2011-03
548493,2011-03-31 13:14:00,16839.0,United Kingdom,840.38,False,2011-03
548494,2011-03-31 13:33:00,16698.0,United Kingdom,1182.0,False,2011-03
548496,2011-03-31 13:40:00,12678.0,France,3243.13,False,2011-03
548497,2011-03-31 13:43:00,13089.0,United Kingdom,1622.41,False,2011-03
548498,2011-03-31 13:46:00,16681.0,United Kingdom,301.6,False,2011-03
548499,2011-03-31 13:47:00,17075.0,United Kingdom,133.47,False,2011-03
548500,2011-03-31 13:49:00,17071.0,United Kingdom,204.78,False,2011-03
548501,2011-03-31 13:50:00,15894.0,United Kingdom,106.81,False,2011-03
548506,2011-03-31 14:42:00,18037.0,United Kingdom,3.9,False,2011-03
548507,2011-03-31 14:47:00,13573.0,United Kingdom,31.770000000000003,False,2011-03
548509,2011-03-31 15:00:00,14543.0,United Kingdom,296.2,False,2011-03
548510,2011-03-31 15:02:00,17861.0,United Kingdom,216.12,False,2011-03
548511,2011-03-31 15:43:00,14056.0,United Kingdom,276.94,False,2011-03
548512,2011-03-31 15:54:00,14410.0,United Kingdom,136.6,False,2011-03
548520,2011-03-31 16:40:00,13126.0,United Kingdom,320.17,False,2011-03
548521,2011-03-31 16:41:00,17735.0,United Kingdom,652.52,False,2011-03
548529,2011-03-31 16:56:00,18223.0,United Kingdom,490.99,False,2011-03
548530,2011-03-31 17:06:00,17400.0,United Kingdom,11.8,False,2011-03
548531,2011-03-31 17:12:00,14031.0,United Kingdom,1170.0,False,2011-03
548533,2011-03-31 17:17:00,13883.0,United Kingdom,980.41,False,2011-03
548534,2011-03-31 17:28:00,18172.0,United Kingdom,269.62,False,2011-03
548541,2011-03-31 17:59:00,14957.0,United Kingdom,58.49,False,2011-03
548542,2011-03-31 18:05:00,13918.0,United Kingdom,198.2,False,2011-03
548544,2011-03-31 18:49:00,14525.0,United Kingdom,353.45,False,2011-03
548545,2011-03-31 19:12:00,13118.0,United Kingdom,423.55,False,2011-03
548546,2011-03-31 19:20:00,16600.0,United Kingdom,111.6,False,2011-03
548547,2011-03-31 19:42:00,17212.0,United Kingdom,226.85,False,2011-03
548548,2011-03-31 19:54:00,17781.0,United Kingdom,102.0,False,2011-03
548549,2011-03-31 19:55:00,16365.0,United Kingdom,120.9,False,2011-03
548550,2011-04-01 08:22:00,18161.0,United Kingdom,244.79,False,2011-04
548551,2011-04-01 08:56:00,14886.0,United Kingdom,364.8,False,2011-04
548552,2011-04-01 09:06:00,17613.0,United Kingdom,239.75,False,2011-04
548553,2011-04-01 09:19:00,12523.0,France,138.75,False,2011-04
548554,2011-04-01 09:19:00,13694.0,United Kingdom,888.1999999999999,False,2011-04
548555,2011-04-01 09:21:00,13758.0,United Kingdom,316.90000000000003,False,2011-04
548556,2011-04-01 09:25:00,13694.0,United Kingdom,237.89999999999998,False,2011-04
548557,2011-04-01 09:56:00,15018.0,United Kingdom,180.09,False,2011-04
548558,2011-04-01 10:05:00,13626.0,United Kingdom,257.23,False,2011-04
